시도교육청,교육지원청,지역,학교명
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구대천초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구도남초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구동평초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,대구두류초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구매천초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구문성초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구복현초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구북부초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,대구북비산초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,대구비봉초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,대구비산초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구산격초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,대구서도초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,대구서부초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,대구서평초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구성북초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구신암초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구옥산초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,대구이현초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,대구인지초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구서변초등학교조야분교장
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,대구중리초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구칠곡초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구칠성초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구침산초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구태암초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구태전초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구태현초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구팔달초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,대구평리초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,북대구초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,서대구초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구학남초등학교
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,대구중앙초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구운암초등학교
대구광역시교육청,대구광역시남부교육지원청,대구광역시 달서구,대구장동초등학교
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,대구죽곡초등학교
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,대구명곡초등학교
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,대구천내초등학교
대구광역시교육청,대구광역시남부교육지원청,대구광역시 달서구,대구장성초등학교
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,대구논공초등학교
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,대구도림초등학교
대구광역시교육청,대구광역시동부교육지원청,대구광역시 동구,대구강동초등학교
대구광역시교육청,대구광역시동부교육지원청,대구광역시 동구,대구동호초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구함지초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구동변초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구서변초등학교
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,대구화동초등학교
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,대구청림초등학교
대구광역시교육청,대구광역시남부교육지원청,대구광역시 달서구,대구월서초등학교
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,대구사월초등학교
대구광역시교육청,대구광역시남부교육지원청,대구광역시 달서구,대구호산초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구학정초등학교
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,대구왕선초등학교
대구광역시교육청,대구광역시남부교육지원청,대구광역시 달서구,대구유천초등학교
대구광역시교육청,대구광역시남부교육지원청,대구광역시 달서구,대구신월초등학교
대구광역시교육청,대구광역시동부교육지원청,대구광역시 수성구,대구매동초등학교
대구광역시교육청,대구광역시남부교육지원청,대구광역시 달서구,대구조암초등학교
대구광역시교육청,대구광역시달성교육지원청,대구광역시 달성군,대구매곡초등학교
대구광역시교육청,대구광역시서부교육지원청,대구광역시 북구,대구관문초등학교
대구광역시교육청,대구광역시남부교육지원청,대구광역시 달서구,대구용천초등학교
대구광역시교육청,대구광역시동부교육지원청,대구광역시 동구,대구율원초등학교
